location_code,location,year,population,urban_population_ratio,gdp_per_capita,source,collected_at
MNP,Northern Mariana Islands,2023,45143,91.9754112887573,,World Bank,2026-07-10T05:20:25.915715+00:00
MNP,Northern Mariana Islands,2024,44278,92.0747260922394,,World Bank,2026-07-10T05:20:25.915715+00:00
MNP,Northern Mariana Islands,2025,43541,92.1765383642716,,World Bank,2026-07-10T05:20:25.915715+00:00
MOZ,Mozambique,2020,30783688,33.9044006416285,462.433876479921,World Bank,2026-07-10T05:20:25.915715+00:00
MOZ,Mozambique,2021,31707800,34.4499259401554,509.907829475551,World Bank,2026-07-10T05:20:25.915715+00:00
MOZ,Mozambique,2022,32656246,35.0536638047945,578.273222184503,World Bank,2026-07-10T05:20:25.915715+00:00
MOZ,Mozambique,2023,33635160,35.7149783148407,622.191133245967,World Bank,2026-07-10T05:20:25.915715+00:00
MOZ,Mozambique,2024,34631766,36.4332337447237,656.976148587772,World Bank,2026-07-10T05:20:25.915715+00:00
MOZ,Mozambique,2025,35631653,37.2077944927189,626.914419215727,World Bank,2026-07-10T05:20:25.915715+00:00
MRT,Mauritania,2020,4600131,56.9836701058893,1795.72437324423,World Bank,2026-07-10T05:20:25.915715+00:00
MRT,Mauritania,2021,4734874,57.901535141641,1947.47413907209,World Bank,2026-07-10T05:20:25.915715+00:00
MRT,Mauritania,2022,4875637,58.8120996197226,1961.28166648869,World Bank,2026-07-10T05:20:25.915715+00:00
MRT,Mauritania,2023,5022441,59.7142464747058,2127.9576285973,World Bank,2026-07-10T05:20:25.915715+00:00
MRT,Mauritania,2024,5169395,60.6068586411829,2104.54260769051,World Bank,2026-07-10T05:20:25.915715+00:00
MRT,Mauritania,2025,5315065,61.4888190537696,2197.51046251309,World Bank,2026-07-10T05:20:25.915715+00:00
MUS,Mauritius,2020,1266014,39.1607039074325,9135.84773751062,World Bank,2026-07-10T05:20:25.915715+00:00
MUS,Mauritius,2021,1266334,39.077147315722,9177.71195973013,World Bank,2026-07-10T05:20:25.915715+00:00
MUS,Mauritius,2022,1262523,39.0000125885784,10246.5017455553,World Bank,2026-07-10T05:20:25.915715+00:00
MUS,Mauritius,2023,1248647,39.0039901092226,11269.9684462139,World Bank,2026-07-10T05:20:25.915715+00:00
MUS,Mauritius,2024,1245779,39.0162147027917,11990.9355434317,World Bank,2026-07-10T05:20:25.915715+00:00
MUS,Mauritius,2025,1243741,39.0369663368524,12991.2935987166,World Bank,2026-07-10T05:20:25.915715+00:00
MWI,Malawi,2020,19533888,16.2961471756409,602.507478176106,World Bank,2026-07-10T05:20:25.915715+00:00
MWI,Malawi,2021,20047258,16.4881925800694,617.446994451007,World Bank,2026-07-10T05:20:25.915715+00:00
MWI,Malawi,2022,20568728,16.7146031979436,604.269740360317,World Bank,2026-07-10T05:20:25.915715+00:00
MWI,Malawi,2023,21104482,16.9748746665356,633.214767978695,World Bank,2026-07-10T05:20:25.915715+00:00
MWI,Malawi,2024,21655286,17.268503531213,522.365366146003,World Bank,2026-07-10T05:20:25.915715+00:00
MWI,Malawi,2025,22216120,17.5949868386317,671.506847203876,World Bank,2026-07-10T05:20:25.915715+00:00
MYS,Malaysia,2020,33889558,75.0511895575672,9957.52626697613,World Bank,2026-07-10T05:20:25.915715+00:00
MYS,Malaysia,2021,34282399,75.5088628191907,10903.1037480772,World Bank,2026-07-10T05:20:25.915715+00:00
MYS,Malaysia,2022,34695493,75.9741357073003,11754.5678336248,World Bank,2026-07-10T05:20:25.915715+00:00
MYS,Malaysia,2023,35126298,76.4434752105739,11386.0395636528,World Bank,2026-07-10T05:20:25.915715+00:00
MYS,Malaysia,2024,35557673,76.9170296648992,11874.4273684245,World Bank,2026-07-10T05:20:25.915715+00:00
MYS,Malaysia,2025,35977838,77.3948812296229,13124.5554178269,World Bank,2026-07-10T05:20:25.915715+00:00
NAC,North America,2020,369671124,80.2018987822716,62319.8671337986,World Bank,2026-07-10T05:20:25.913489+00:00
NAC,North America,2021,370404678,80.2350390902744,69532.9041926862,World Bank,2026-07-10T05:20:25.913489+00:00
NAC,North America,2022,373011185,80.2779687115812,75769.6975468613,World Bank,2026-07-10T05:20:25.913489+00:00
NAC,North America,2023,376868838,80.3357102611225,79647.6390981082,World Bank,2026-07-10T05:20:25.913489+00:00
NAC,North America,2024,381330762,80.4068310718763,82808.120496409,World Bank,2026-07-10T05:20:25.913489+00:00
NAC,North America,2025,383501065,80.4869628398688,86308.0717272746,World Bank,2026-07-10T05:20:25.913489+00:00
NAM,Namibia,2020,2728762,48.547381745659,3878.58982993966,World Bank,2026-07-10T05:20:25.915715+00:00
NAM,Namibia,2021,2810548,49.0571881483796,4412.8355693052,World Bank,2026-07-10T05:20:25.915715+00:00
NAM,Namibia,2022,2889662,49.5291037671807,4349.79908493314,World Bank,2026-07-10T05:20:25.915715+00:00
NAM,Namibia,2023,2963095,49.9545837830821,4225.99102418102,World Bank,2026-07-10T05:20:25.915715+00:00
NAM,Namibia,2024,3030131,50.4088030252155,4501.84849548225,World Bank,2026-07-10T05:20:25.915715+00:00
NAM,Namibia,2025,3092816,50.8666984399326,4875.92558158247,World Bank,2026-07-10T05:20:25.915715+00:00
NCL,New Caledonia,2020,284176,67.2747261065933,33270.330597637,World Bank,2026-07-10T05:20:25.915715+00:00
NCL,New Caledonia,2021,285214,67.4130776539646,35311.5543551452,World Bank,2026-07-10T05:20:25.915715+00:00
NCL,New Caledonia,2022,287123,67.5720305021282,33516.363085906,World Bank,2026-07-10T05:20:25.915715+00:00
NCL,New Caledonia,2023,289870,67.751522311337,33701.8923322781,World Bank,2026-07-10T05:20:25.915715+00:00
NCL,New Caledonia,2024,292639,67.9514695585577,29213.1923192946,World Bank,2026-07-10T05:20:25.915715+00:00
NCL,New Caledonia,2025,295333,68.1717888335577,,World Bank,2026-07-10T05:20:25.915715+00:00
NER,Niger,2020,23717613,17.0081420003794,575.451340306915,World Bank,2026-07-10T05:20:25.915715+00:00
NER,Niger,2021,24502140,17.2295936666686,609.585703670137,World Bank,2026-07-10T05:20:25.915715+00:00
NER,Niger,2022,25311973,17.477207007512,613.614736429298,World Bank,2026-07-10T05:20:25.915715+00:00
NER,Niger,2023,26159867,17.7506873295237,647.930108509567,World Bank,2026-07-10T05:20:25.915715+00:00
NER,Niger,2024,27032412,18.0497398450803,729.856664168989,World Bank,2026-07-10T05:20:25.915715+00:00
NER,Niger,2025,27917831,18.3740697195469,775.353622143879,World Bank,2026-07-10T05:20:25.915715+00:00
NGA,Nigeria,2020,213996181,59.7659654848781,2797.184580679,World Bank,2026-07-10T05:20:25.915715+00:00
NGA,Nigeria,2021,218529286,60.5698545383604,2787.48779220991,World Bank,2026-07-10T05:20:25.915715+00:00
NGA,Nigeria,2022,223150896,61.3727650622225,2899.16047469267,World Bank,2026-07-10T05:20:25.915715+00:00
NGA,Nigeria,2023,227882945,62.1746763155343,2138.76383718757,World Bank,2026-07-10T05:20:25.915715+00:00
NGA,Nigeria,2024,232679478,62.9755675573659,1084.16041805058,World Bank,2026-07-10T05:20:25.915715+00:00
NGA,Nigeria,2025,237527782,63.7754180467872,1224.25410237743,World Bank,2026-07-10T05:20:25.915715+00:00
NIC,Nicaragua,2020,6565267,58.7045922689128,1938.44704754382,World Bank,2026-07-10T05:20:25.915715+00:00
NIC,Nicaragua,2021,6644741,58.8592529296875,2138.38573878237,World Bank,2026-07-10T05:20:25.915715+00:00
NIC,Nicaragua,2022,6730654,58.9954376220703,2322.89069619459,World Bank,2026-07-10T05:20:25.915715+00:00
NIC,Nicaragua,2023,6823613,59.1250953674316,2609.44491147975,World Bank,2026-07-10T05:20:25.915715+00:00
NIC,Nicaragua,2024,6916140,59.2628402709961,2847.87639497305,World Bank,2026-07-10T05:20:25.915715+00:00
NIC,Nicaragua,2025,7007502,59.4435892957332,3173.33724815085,World Bank,2026-07-10T05:20:25.915715+00:00
NLD,Netherlands,2020,17441500,94.2532277765935,53467.9277413737,World Bank,2026-07-10T05:20:25.915715+00:00
NLD,Netherlands,2021,17533044,94.6294783220315,60141.9880911492,World Bank,2026-07-10T05:20:25.915715+00:00
NLD,Netherlands,2022,17700982,94.9856177734136,59123.318556487,World Bank,2026-07-10T05:20:25.915715+00:00
NLD,Netherlands,2023,17877117,95.3221682092129,63515.6030780019,World Bank,2026-07-10T05:20:25.915715+00:00
NLD,Netherlands,2024,17993485,95.6396517079336,67465.3208126875,World Bank,2026-07-10T05:20:25.915715+00:00
NLD,Netherlands,2025,18087633,95.9385903481191,73683.917132794,World Bank,2026-07-10T05:20:25.915715+00:00
NOR,Norway,2020,5379475,82.7029885700532,71057.5879471399,World Bank,2026-07-10T05:20:25.915715+00:00
NOR,Norway,2021,5408320,82.8612877226956,96442.5552173002,World Bank,2026-07-10T05:20:25.915715+00:00
NOR,Norway,2022,5457127,82.9563661816034,113122.130765691,World Bank,2026-07-10T05:20:25.915715+00:00
NOR,Norway,2023,5519601,83.0718560702166,90984.4087141111,World Bank,2026-07-10T05:20:25.915715+00:00
NOR,Norway,2024,5572279,83.3293737928469,89888.9535204758,World Bank,2026-07-10T05:20:25.915715+00:00
NOR,Norway,2025,5610870,83.5705787708326,94594.1929573987,World Bank,2026-07-10T05:20:25.915715+00:00
NPL,Nepal,2020,28966574,66.1050886088505,1154.21517578318,World Bank,2026-07-10T05:20:25.915715+00:00
NPL,Nepal,2021,29475010,66.144235274522,1252.75076731986,World Bank,2026-07-10T05:20:25.915715+00:00
NPL,Nepal,2022,29715436,66.2992968721053,1385.91066002922,World Bank,2026-07-10T05:20:25.915715+00:00
NPL,Nepal,2023,29694614,66.5432933453944,1382.38300895424,World Bank,2026-07-10T05:20:25.915715+00:00
NPL,Nepal,2024,29651054,66.772343163029,1460.28237984149,World Bank,2026-07-10T05:20:25.915715+00:00
NPL,Nepal,2025,29618118,66.999424884859,1535.87781246307,World Bank,2026-07-10T05:20:25.915715+00:00
NRU,Nauru,2020,11643,100,10709.068810538,World Bank,2026-07-10T05:20:25.915715+00:00
NRU,Nauru,2021,11709,100,12748.1701249353,World Bank,2026-07-10T05:20:25.915715+00:00
NRU,Nauru,2022,11801,100,15309.8345351924,World Bank,2026-07-10T05:20:25.915715+00:00
NRU,Nauru,2023,11875,100,13602.6372112893,World Bank,2026-07-10T05:20:25.915715+00:00
NRU,Nauru,2024,11947,100,14048.163961344,World Bank,2026-07-10T05:20:25.915715+00:00
NRU,Nauru,2025,12025,100,14639.5046929186,World Bank,2026-07-10T05:20:25.915715+00:00
NZL,New Zealand,2020,5072400,83.8138977095908,42054.6743136586,World Bank,2026-07-10T05:20:25.915715+00:00
NZL,New Zealand,2021,5084600,83.8299382585905,49902.154346032,World Bank,2026-07-10T05:20:25.915715+00:00
NZL,New Zealand,2022,5081700,83.8547305017812,49141.6316294227,World Bank,2026-07-10T05:20:25.915715+00:00
NZL,New Zealand,2023,5200000,83.8898991461229,49302.341876493,World Bank,2026-07-10T05:20:25.915715+00:00
NZL,New Zealand,2024,5290000,83.9370658833132,49432.3626396797,World Bank,2026-07-10T05:20:25.915715+00:00
NZL,New Zealand,2025,5324700,83.9978515774731,49591.0405731713,World Bank,2026-07-10T05:20:25.915715+00:00
OED,OECD members,2020,1369306579,80.7381377175693,38947.5669905773,World Bank,2026-07-10T05:20:25.913489+00:00
OED,OECD members,2021,1371780402,80.8557784895293,43495.5049948213,World Bank,2026-07-10T05:20:25.913489+00:00
OED,OECD members,2022,1378591781,80.949627748444,44455.8357743973,World Bank,2026-07-10T05:20:25.913489+00:00
OED,OECD members,2023,1387846131,81.0543158861621,47135.6137232065,World Bank,2026-07-10T05:20:25.913489+00:00
OED,OECD members,2024,1396826761,81.1863178943609,48881.8109051634,World Bank,2026-07-10T05:20:25.913489+00:00
OED,OECD members,2025,1402243571,81.3158337292265,51733.7140199057,World Bank,2026-07-10T05:20:25.913489+00:00
OMN,Oman,2020,4522497,80.0176378922722,16784.8630630058,World Bank,2026-07-10T05:20:25.915715+00:00
OMN,Oman,2021,4500424,80.1239942103569,19403.4600160211,World Bank,2026-07-10T05:20:25.915715+00:00
OMN,Oman,2022,4730226,80.0117053152301,23223.5829405935,World Bank,2026-07-10T05:20:25.915715+00:00
OMN,Oman,2023,5049269,79.5702973228932,21027.7384572657,World Bank,2026-07-10T05:20:25.915715+00:00
OMN,Oman,2024,5281538,79.4440302814714,20285.2272765262,World Bank,2026-07-10T05:20:25.915715+00:00
OMN,Oman,2025,5494691,79.4781383307689,19947.3966227092,World Bank,2026-07-10T05:20:25.915715+00:00
OSS,Other small states,2020,12417333,54.0599291555754,11772.0946960495,World Bank,2026-07-10T05:20:25.913489+00:00
OSS,Other small states,2021,12541889,54.2199717949652,13718.3632503913,World Bank,2026-07-10T05:20:25.913489+00:00
OSS,Other small states,2022,12699005,54.4367375147272,14326.3081658507,World Bank,2026-07-10T05:20:25.913489+00:00
OSS,Other small states,2023,12822134,54.7413384725346,15346.6488924949,World Bank,2026-07-10T05:20:25.913489+00:00
OSS,Other small states,2024,12931878,54.9615544244478,16111.8328238083,World Bank,2026-07-10T05:20:25.913489+00:00
OSS,Other small states,2025,13034928,55.1790329785941,17540.3099815121,World Bank,2026-07-10T05:20:25.913489+00:00
PAK,Pakistan,2020,235001746,37.5080192948099,1278.39735206896,World Bank,2026-07-10T05:20:25.915715+00:00
PAK,Pakistan,2021,239477801,37.9333395514173,1455.31922370186,World Bank,2026-07-10T05:20:25.915715+00:00
PAK,Pakistan,2022,243700667,38.3740439760816,1538.3228133171,World Bank,2026-07-10T05:20:25.915715+00:00
PAK,Pakistan,2023,247504495,38.8191861872791,1360.32417758419,World Bank,2026-07-10T05:20:25.915715+00:00
PAK,Pakistan,2024,251269164,39.1734368360905,1479.47755241191,World Bank,2026-07-10T05:20:25.915715+00:00
PAK,Pakistan,2025,255219554,39.5256010979606,1595.90912252837,World Bank,2026-07-10T05:20:25.915715+00:00
PAN,Panama,2020,4293261,65.7862999591993,13290.5608347594,World Bank,2026-07-10T05:20:25.915715+00:00
PAN,Panama,2021,4345405,65.8092302689169,15509.8069109784,World Bank,2026-07-10T05:20:25.915715+00:00
PAN,Panama,2022,4400773,65.8211343914956,17378.6070083597,World Bank,2026-07-10T05:20:25.915715+00:00
PAN,Panama,2023,4458759,65.8601271176084,18797.1933894611,World Bank,2026-07-10T05:20:25.915715+00:00
PAN,Panama,2024,4515577,65.9958447685488,19161.218843129,World Bank,2026-07-10T05:20:25.915715+00:00
PAN,Panama,2025,4571189,66.1500999418126,19789.7308555826,World Bank,2026-07-10T05:20:25.915715+00:00
PER,Peru,2020,32838579,83.5267437189637,6133.32552410183,World Bank,2026-07-10T05:20:25.915715+00:00
PER,Peru,2021,33155882,83.9480118272361,6828.53422535638,World Bank,2026-07-10T05:20:25.915715+00:00
PER,Peru,2022,33475438,84.3663554951194,7353.74598721667,World Bank,2026-07-10T05:20:25.915715+00:00
PER,Peru,2023,33845617,84.7810255849745,7919.04634828547,World Bank,2026-07-10T05:20:25.915715+00:00
PER,Peru,2024,34217848,85.1912729600355,8526.29665719783,World Bank,2026-07-10T05:20:25.915715+00:00
PER,Peru,2025,34576665,85.5963484845463,9684.41170314988,World Bank,2026-07-10T05:20:25.915715+00:00
PHL,Philippines,2020,112081264,54.1077719895977,3227.57910235199,World Bank,2026-07-10T05:20:25.915715+00:00
PHL,Philippines,2021,113100950,54.4504102510776,3484.38593882819,World Bank,2026-07-10T05:20:25.915715+00:00
PHL,Philippines,2022,113964338,54.7902343568327,3548.06930572116,World Bank,2026-07-10T05:20:25.915715+00:00
PHL,Philippines,2023,114891199,55.1242716168851,3804.08274131718,World Bank,2026-07-10T05:20:25.915715+00:00
PHL,Philippines,2024,115843670,55.4520983215477,3985.29464669706,World Bank,2026-07-10T05:20:25.915715+00:00
PHL,Philippines,2025,116786962,55.7732907605332,4170.72347271451,World Bank,2026-07-10T05:20:25.915715+00:00
PLW,Palau,2020,17792,79.0796884006264,14556.30954221,World Bank,2026-07-10T05:20:25.915715+00:00
PLW,Palau,2021,17783,79.0890798782416,13267.4877340719,World Bank,2026-07-10T05:20:25.915715+00:00
PLW,Palau,2022,17759,79.1134831712956,13934.951996171,World Bank,2026-07-10T05:20:25.915715+00:00
PLW,Palau,2023,17727,79.1531991438847,15578.3497630733,World Bank,2026-07-10T05:20:25.915715+00:00
PLW,Palau,2024,17695,79.2095042878667,18169.0767165866,World Bank,2026-07-10T05:20:25.915715+00:00
PLW,Palau,2025,17663,79.2835934246556,19532.3557719527,World Bank,2026-07-10T05:20:25.915715+00:00
PNG,Papua New Guinea,2020,9815746,14.1703677185729,2429.61134585269,World Bank,2026-07-10T05:20:25.915715+00:00
PNG,Papua New Guinea,2021,10012896,14.4398342822353,2607.97769973161,World Bank,2026-07-10T05:20:25.915715+00:00
PNG,Papua New Guinea,2022,10203169,14.7358658260841,3102.29409730005,World Bank,2026-07-10T05:20:25.915715+00:00
PNG,Papua New Guinea,2023,10389635,15.0581017891206,2966.06455045333,World Bank,2026-07-10T05:20:25.915715+00:00
PNG,Papua New Guinea,2024,10576502,15.4061816403333,2912.4914068385,World Bank,2026-07-10T05:20:25.915715+00:00
PNG,Papua New Guinea,2025,10762817,15.7797448680276,3019.5309140573,World Bank,2026-07-10T05:20:25.915715+00:00
POL,Poland,2020,37515748,59.8738141138092,16150.9304813473,World Bank,2026-07-10T05:20:25.915715+00:00
POL,Poland,2021,36981559,59.8096513205543,18635.5104895754,World Bank,2026-07-10T05:20:25.915715+00:00
POL,Poland,2022,36821749,59.8315488048321,18891.2121169279,World Bank,2026-07-10T05:20:25.915715+00:00
POL,Poland,2023,36687353,59.8859561370214,22145.2660647429,World Bank,2026-07-10T05:20:25.915715+00:00
POL,Poland,2024,36559233,59.9705468695101,25103.565661423,World Bank,2026-07-10T05:20:25.915715+00:00
POL,Poland,2025,36435861,60.0853330309371,28419.5777395638,World Bank,2026-07-10T05:20:25.915715+00:00
PRE,Pre-demographic dividend,2020,997742595,43.4980819386669,1497.18872625076,World Bank,2026-07-10T05:20:25.913489+00:00
PRE,Pre-demographic dividend,2021,1024018110,43.966697242761,1594.39804852433,World Bank,2026-07-10T05:20:25.913489+00:00
PRE,Pre-demographic dividend,2022,1050180429,44.4496171500869,1769.1914721872,World Bank,2026-07-10T05:20:25.913489+00:00
PRE,Pre-demographic dividend,2023,1077143557,44.944973511523,1559.36615928619,World Bank,2026-07-10T05:20:25.913489+00:00
PRE,Pre-demographic dividend,2024,1104843110,45.4428830887567,1372.7115352549,World Bank,2026-07-10T05:20:25.913489+00:00
PRE,Pre-demographic dividend,2025,1133132223,45.9503662459409,1470.05803145865,World Bank,2026-07-10T05:20:25.913489+00:00
PRI,Puerto Rico (US),2020,3281591,94.0116144995587,31427.1034994916,World Bank,2026-07-10T05:20:25.915715+00:00
PRI,Puerto Rico (US),2021,3262731,94.0550712597302,32618.8705106244,World Bank,2026-07-10T05:20:25.915715+00:00
PRI,Puerto Rico (US),2022,3220148,94.1110923054937,35353.5613891039,World Bank,2026-07-10T05:20:25.915715+00:00
PRI,Puerto Rico (US),2023,3203794,94.1774359275881,36980.7653928068,World Bank,2026-07-10T05:20:25.915715+00:00
PRI,Puerto Rico (US),2024,3202521,94.2539505199436,39353.2242360643,World Bank,2026-07-10T05:20:25.915715+00:00
PRI,Puerto Rico (US),2025,3184835,94.3404836598892,40620.1526923687,World Bank,2026-07-10T05:20:25.915715+00:00
PRK,"Korea, Dem. People's Rep.",2020,26136312,62.6355140538495,,World Bank,2026-07-10T05:20:25.914609+00:00
PRK,"Korea, Dem. People's Rep.",2021,26232534,62.926560562457,,World Bank,2026-07-10T05:20:25.914609+00:00
PRK,"Korea, Dem. People's Rep.",2022,26328845,63.2274365906829,,World Bank,2026-07-10T05:20:25.914609+00:00
PRK,"Korea, Dem. People's Rep.",2023,26418204,63.5382165423021,,World Bank,2026-07-10T05:20:25.914609+00:00
PRK,"Korea, Dem. People's Rep.",2024,26498823,63.8589748211522,,World Bank,2026-07-10T05:20:25.914609+00:00
PRK,"Korea, Dem. People's Rep.",2025,26571036,64.1897858311258,,World Bank,2026-07-10T05:20:25.914609+00:00
PRT,Portugal,2020,10297081,61.1042566768691,22299.4044062173,World Bank,2026-07-10T05:20:25.915715+00:00
PRT,Portugal,2021,10361831,61.0951249296597,24711.4510062111,World Bank,2026-07-10T05:20:25.915715+00:00
PRT,Portugal,2022,10434332,61.1259255772782,24620.5197587181,World Bank,2026-07-10T05:20:25.915715+00:00
PRT,Portugal,2023,10578174,61.2048652633664,27634.6183139773,World Bank,2026-07-10T05:20:25.915715+00:00
PRT,Portugal,2024,10694681,61.3281907341332,29328.3067415343,World Bank,2026-07-10T05:20:25.915715+00:00
PRT,Portugal,2025,10804871,61.4953199318985,32081.8106150292,World Bank,2026-07-10T05:20:25.915715+00:00
PRY,Paraguay,2020,6603739,66.116520986009,5365.47220721191,World Bank,2026-07-10T05:20:25.915715+00:00
PRY,Paraguay,2021,6684182,67.3058612772421,5974.9057185863,World Bank,2026-07-10T05:20:25.915715+00:00
PRY,Paraguay,2022,6760464,68.6396537819458,6189.10205375331,World Bank,2026-07-10T05:20:25.915715+00:00
PRY,Paraguay,2023,6844146,69.3466081733694,6303.26495017292,World Bank,2026-07-10T05:20:25.915715+00:00
PRY,Paraguay,2024,6929153,69.8622585886961,6456.60723068562,World Bank,2026-07-10T05:20:25.915715+00:00
PRY,Paraguay,2025,7013078,70.3897639855864,7026.61906146401,World Bank,2026-07-10T05:20:25.915715+00:00
PSE,West Bank and Gaza,2020,4803269,86.0741183743925,3233.56863835858,World Bank,2026-07-10T05:20:25.916812+00:00
PSE,West Bank and Gaza,2021,4922749,86.334956387337,3678.63565662194,World Bank,2026-07-10T05:20:25.916812+00:00
PSE,West Bank and Gaza,2022,5043612,86.5961423216016,3799.95527015163,World Bank,2026-07-10T05:20:25.916812+00:00
PSE,West Bank and Gaza,2023,5165775,86.8576870415886,3607.41611858821,World Bank,2026-07-10T05:20:25.916812+00:00
PSE,West Bank and Gaza,2024,5289152,87.1196014117004,3028.25481286981,World Bank,2026-07-10T05:20:25.916812+00:00
PSE,West Bank and Gaza,2025,5413596,87.3818962963393,3171.10844621579,World Bank,2026-07-10T05:20:25.916812+00:00
PSS,Pacific island small states,2020,2595522,39.4509108653665,3632.52907231285,World Bank,2026-07-10T05:20:25.913489+00:00
PSS,Pacific island small states,2021,2625493,39.6583318985728,3646.98862815783,World Bank,2026-07-10T05:20:25.913489+00:00
PSS,Pacific island small states,2022,2656049,39.9427900823495,3941.90128416234,World Bank,2026-07-10T05:20:25.913489+00:00
PSS,Pacific island small states,2023,2689224,40.2526358335376,4199.64948077192,World Bank,2026-07-10T05:20:25.913489+00:00
PSS,Pacific island small states,2024,2722467,40.5632799632706,4528.48364572376,World Bank,2026-07-10T05:20:25.913489+00:00
PSS,Pacific island small states,2025,2755649,40.8754719242034,4719.69017777464,World Bank,2026-07-10T05:20:25.913489+00:00
PST,Post-demographic dividend,2020,1117003860,80.7390351837835,45174.5036479433,World Bank,2026-07-10T05:20:25.913489+00:00
PST,Post-demographic dividend,2021,1116578102,80.8170398426815,50433.5519322417,World Bank,2026-07-10T05:20:25.913489+00:00
PST,Post-demographic dividend,2022,1117420833,80.9329132113806,51597.0182783268,World Bank,2026-07-10T05:20:25.913489+00:00
PST,Post-demographic dividend,2023,1121263972,81.0611822262698,54507.2154710128,World Bank,2026-07-10T05:20:25.913489+00:00
PST,Post-demographic dividend,2024,1128299339,81.155010735299,56385.0585145595,World Bank,2026-07-10T05:20:25.913489+00:00
PST,Post-demographic dividend,2025,1132621782,81.2440377612744,59490.0240628251,World Bank,2026-07-10T05:20:25.913489+00:00
PYF,French Polynesia,2020,279209,61.7673100921,19966.4838503859,World Bank,2026-07-10T05:20:25.914609+00:00
PYF,French Polynesia,2021,279792,61.7399813226008,21426.3854449835,World Bank,2026-07-10T05:20:25.914609+00:00
PYF,French Polynesia,2022,280378,61.6913806937112,20053.9569369322,World Bank,2026-07-10T05:20:25.914609+00:00
PYF,French Polynesia,2023,281118,61.6967135028569,21832.2831795569,World Bank,2026-07-10T05:20:25.914609+00:00
PYF,French Polynesia,2024,281807,61.7191984724331,22439.8838746025,World Bank,2026-07-10T05:20:25.914609+00:00
PYF,French Polynesia,2025,282465,61.7583766473831,,World Bank,2026-07-10T05:20:25.914609+00:00
QAT,Qatar,2020,2794148,99.1617913833034,51683.5054376677,World Bank,2026-07-10T05:20:25.915715+00:00
QAT,Qatar,2021,2504910,99.203408908243,71751.8831257169,World Bank,2026-07-10T05:20:25.915715+00:00
QAT,Qatar,2022,2657333,99.243997525719,88701.463352273,World Bank,2026-07-10T05:20:25.915715+00:00
QAT,Qatar,2023,2656032,99.2835325193835,80195.8746508549,World Bank,2026-07-10T05:20:25.915715+00:00
QAT,Qatar,2024,2857822,99.3219891728394,75685.0865779973,World Bank,2026-07-10T05:20:25.915715+00:00
QAT,Qatar,2025,2972215,99.3593427696312,72524.9066385222,World Bank,2026-07-10T05:20:25.915715+00:00
ROU,Romania,2020,19265250,52.611947245178,13009.1525348396,World Bank,2026-07-10T05:20:25.915715+00:00
ROU,Romania,2021,19122059,52.2321512130811,14908.0412813921,World Bank,2026-07-10T05:20:25.915715+00:00
ROU,Romania,2022,19048502,52.1634832477272,15503.4691366242,World Bank,2026-07-10T05:20:25.915715+00:00
ROU,Romania,2023,19061062,52.1645747011867,18244.4186876321,World Bank,2026-07-10T05:20:25.915715+00:00
ROU,Romania,2024,19051804,52.1674778928768,20080.2096215595,World Bank,2026-07-10T05:20:25.915715+00:00
ROU,Romania,2025,19020271,52.1728885041698,22537.9532108047,World Bank,2026-07-10T05:20:25.915715+00:00
RUS,Russian Federation,2020,145245148,74.6932216791674,10108.3271484375,World Bank,2026-07-10T05:20:25.915715+00:00
RUS,Russian Federation,2021,144746762,74.7516840220252,12425.029296875,World Bank,2026-07-10T05:20:25.915715+00:00
RUS,Russian Federation,2022,144236933,74.8544893625017,15625.6328125,World Bank,2026-07-10T05:20:25.915715+00:00
RUS,Russian Federation,2023,143826130,74.9805047873279,13986.9951171875,World Bank,2026-07-10T05:20:25.915715+00:00
RUS,Russian Federation,2024,143669648,75.1119136177067,14961.8974609375,World Bank,2026-07-10T05:20:25.915715+00:00
RUS,Russian Federation,2025,143513328,75.2506636608215,17546.609375,World Bank,2026-07-10T05:20:25.915715+00:00
RWA,Rwanda,2020,13065837,24.5029761132966,802.638686936204,World Bank,2026-07-10T05:20:25.915715+00:00
RWA,Rwanda,2021,13355260,26.1049092762833,842.581492947672,World Bank,2026-07-10T05:20:25.915715+00:00
RWA,Rwanda,2022,13651030,27.7806702737761,1007.05989322914,World Bank,2026-07-10T05:20:25.915715+00:00
RWA,Rwanda,2023,13954471,28.8555310645477,1061.05788154076,World Bank,2026-07-10T05:20:25.915715+00:00
RWA,Rwanda,2024,14256567,29.8849714294083,1059.93709298801,World Bank,2026-07-10T05:20:25.915715+00:00
RWA,Rwanda,2025,14569341,30.9133840928162,1123.73874633225,World Bank,2026-07-10T05:20:25.915715+00:00
SAS,South Asia,2020,1621073417,34.2000653894608,1957.20343709781,World Bank,2026-07-10T05:20:25.913489+00:00
SAS,South Asia,2021,1634785356,34.5086968655354,2273.72055805692,World Bank,2026-07-10T05:20:25.913489+00:00
SAS,South Asia,2022,1648009565,34.8137520955194,2326.72890585805,World Bank,2026-07-10T05:20:25.913489+00:00
SAS,South Asia,2023,1662580579,35.137165500664,2449.857142451,World Bank,2026-07-10T05:20:25.913489+00:00
SAS,South Asia,2024,1677384532,35.462858724308,2601.82209529365,World Bank,2026-07-10T05:20:25.913489+00:00
SAS,South Asia,2025,1692252900,35.7927050201319,2705.28227429085,World Bank,2026-07-10T05:20:25.913489+00:00
