Week Ending Date,Geographic aggregation,Total Patients Hospitalized with COVID-19,Total Patients Hospitalized with Influenza,Total Patients Hospitalized with RSV,Total COVID-19 Admissions,Total Influenza Admissions,Total RSV Admissions,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Inpatient Beds Occupied by Influenza Patients,Percent Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting RSV Admissions,date,value,hospitalized_patients,is_negative_case_correction,location_code,location,disease,frequency,period_days,metric,metric_label,new_cases_clean,published_smoothed,total_cases,total_deaths,new_deaths,is_negative_death_correction,source_population,source_density_per_km2,source_gdp_per_capita,source,quality_flag,year
2020-11-14,USA,68047.0,507.0,,74355.0,653.0,,72.0,9.0,0.0,,5358.0,4927.0,0.0,2020-11-14,653.0,507.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,653.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2020-11-21,USA,82662.0,559.0,,86622.0,608.0,,72.0,10.0,0.0,,5364.0,4978.0,0.0,2020-11-21,608.0,559.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,608.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2020-11-28,USA,93230.0,586.0,,91109.0,684.0,,70.0,12.0,0.0,,5366.0,5019.0,0.0,2020-11-28,684.0,586.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,684.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2020-12-05,USA,104422.0,680.0,,101861.0,660.0,,72.0,13.0,0.0,,5373.0,5037.0,0.0,2020-12-05,660.0,680.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,660.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2020-12-12,USA,111436.0,683.0,,108120.0,643.0,,73.0,14.000000000000002,0.0,,5376.0,5059.0,0.0,2020-12-12,643.0,683.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,643.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2020-12-19,USA,119425.0,729.0,,112543.0,768.0,,73.0,15.0,0.0,,5377.0,5259.0,0.0,2020-12-19,768.0,729.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,768.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2020-12-26,USA,124889.0,800.0,,113139.0,755.0,,70.0,16.0,0.0,,5378.0,5260.0,0.0,2020-12-26,755.0,800.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,755.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2020
2021-01-02,USA,132491.0,794.0,,120586.0,743.0,,71.0,17.0,0.0,,5382.0,5265.0,0.0,2021-01-02,743.0,794.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,743.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-01-09,USA,139123.0,726.0,,127809.0,606.0,,74.0,18.0,0.0,,5382.0,5265.0,0.0,2021-01-09,606.0,726.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,606.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-01-16,USA,138109.0,644.0,,119458.0,655.0,,74.0,17.0,0.0,,5384.0,5266.0,0.0,2021-01-16,655.0,644.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,655.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-01-23,USA,127054.0,528.0,,105955.0,716.0,,80.86,16.0,0.0,,5383.0,5266.0,0.0,2021-01-23,716.0,528.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,716.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-01-30,USA,111113.0,493.0,,90418.0,555.0,,74.0,14.000000000000002,0.0,,5384.0,5267.0,0.0,2021-01-30,555.0,493.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,555.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-02-06,USA,94543.0,461.0,,77994.0,505.0,,73.0,12.0,0.0,,5386.0,5269.0,0.0,2021-02-06,505.0,461.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,505.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-02-13,USA,78955.0,463.0,,63696.0,463.0,,72.0,10.0,0.0,,5386.0,5269.0,0.0,2021-02-13,463.0,463.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,463.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-02-20,USA,64937.0,444.0,,51382.0,481.0,,71.0,8.0,0.0,,5388.0,5271.0,0.0,2021-02-20,481.0,444.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,481.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-02-27,USA,54289.0,425.0,,46654.0,428.0,,73.0,7.000000000000001,0.0,,5387.0,5270.0,0.0,2021-02-27,428.0,425.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,428.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-03-06,USA,45003.0,385.0,,39256.0,438.0,,71.0,6.0,0.0,,5386.0,5269.0,0.0,2021-03-06,438.0,385.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,438.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-03-13,USA,39772.0,369.0,,37696.0,454.0,,71.0,5.0,0.0,,5387.0,5270.0,0.0,2021-03-13,454.0,369.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,454.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-03-20,USA,37147.0,340.0,,36491.0,377.0,,70.0,5.0,0.0,,5386.0,5269.0,0.0,2021-03-20,377.0,340.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,377.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-03-27,USA,36745.0,339.0,,37993.0,368.0,,71.0,5.0,0.0,,5386.0,5269.0,0.0,2021-03-27,368.0,339.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,368.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-04-03,USA,37768.0,326.0,,39620.0,384.0,,70.0,5.0,0.0,,5385.0,5268.0,0.0,2021-04-03,384.0,326.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,384.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-04-10,USA,39832.0,297.0,,42289.0,348.0,,71.0,5.0,0.0,,5386.0,5269.0,0.0,2021-04-10,348.0,297.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,348.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-04-17,USA,41819.0,292.0,,44059.0,370.0,,72.0,5.0,0.0,,5384.0,5267.0,0.0,2021-04-17,370.0,292.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,370.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-04-24,USA,41914.0,312.0,,41785.0,475.0,,72.0,5.0,0.0,,5383.0,5266.0,0.0,2021-04-24,475.0,312.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,475.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-05-01,USA,38849.0,333.0,,37598.0,451.0,,72.0,5.0,0.0,,5388.0,5271.0,0.0,2021-05-01,451.0,333.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,451.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-05-08,USA,35044.0,308.0,,33314.0,342.0,,70.0,4.0,0.0,,5387.0,5270.0,0.0,2021-05-08,342.0,308.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,342.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-05-15,USA,30541.0,274.0,,28367.0,274.0,,71.0,4.0,0.0,,5380.0,5262.0,0.0,2021-05-15,274.0,274.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,274.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-05-22,USA,26297.0,260.0,,25161.0,294.0,,72.0,3.0,0.0,,5384.0,5266.0,0.0,2021-05-22,294.0,260.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,294.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-05-29,USA,22912.0,243.0,,22611.0,247.0,,72.0,3.0,0.0,,5384.0,5266.0,0.0,2021-05-29,247.0,243.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,247.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-06-05,USA,19302.0,234.0,,18467.0,253.0,,70.0,2.0,0.0,,5383.0,5264.0,0.0,2021-06-05,253.0,234.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,253.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-06-12,USA,16390.0,242.0,,16438.0,231.0,,72.0,2.0,0.0,,5385.0,5145.0,0.0,2021-06-12,231.0,242.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,231.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-06-19,USA,14302.0,217.0,,14744.0,214.0,,72.0,2.0,0.0,,5367.0,4879.0,0.0,2021-06-19,214.0,217.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,214.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-06-26,USA,12878.0,212.0,,13889.0,203.0,,72.0,2.0,0.0,,5387.0,4822.0,0.0,2021-06-26,203.0,212.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,203.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-07-03,USA,13392.0,217.0,,15196.0,222.0,,72.0,2.0,0.0,,5388.0,4813.0,0.0,2021-07-03,222.0,217.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,222.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-07-10,USA,15227.0,231.0,,18554.0,243.0,,71.0,2.0,0.0,,5387.0,4807.0,0.0,2021-07-10,243.0,231.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,243.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-07-17,USA,20178.0,235.0,,25131.0,292.0,,73.0,3.0,0.0,,5385.0,4790.0,0.0,2021-07-17,292.0,235.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,292.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-07-24,USA,28958.0,263.0,,36160.0,264.0,,73.0,4.0,0.0,,5387.0,4779.0,0.0,2021-07-24,264.0,263.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,264.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-07-31,USA,43153.0,284.0,,52828.0,280.0,,74.0,6.0,0.0,,5389.0,4775.0,0.0,2021-07-31,280.0,284.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,280.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-08-07,USA,61094.0,376.0,,70902.0,350.0,,75.0,8.0,0.0,,5390.0,4426.0,0.0,2021-08-07,350.0,376.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,350.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-08-14,USA,80034.0,321.0,,85858.0,290.0,,76.0,11.0,0.0,,5388.0,4406.0,0.0,2021-08-14,290.0,321.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,290.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-08-21,USA,94051.0,293.0,,92946.0,280.0,,76.0,13.0,0.0,,5392.0,4415.0,0.0,2021-08-21,280.0,293.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,280.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-08-28,USA,102483.0,288.0,,94596.0,262.0,,77.0,14.000000000000002,0.0,,5391.0,4397.0,0.0,2021-08-28,262.0,288.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,262.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-09-04,USA,104614.0,331.0,,93241.0,282.0,,77.0,14.000000000000002,0.0,,5392.0,4396.0,0.0,2021-09-04,282.0,331.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,282.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-09-11,USA,102729.0,309.0,,88162.0,247.0,,77.0,14.000000000000002,0.0,,5391.0,4377.0,0.0,2021-09-11,247.0,309.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,247.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-09-18,USA,95896.0,285.0,,79169.0,261.0,,78.0,13.0,0.0,,5394.0,4362.0,0.0,2021-09-18,261.0,285.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,261.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-09-25,USA,85889.0,272.0,,67740.0,234.0,,77.0,12.0,0.0,,5393.0,4368.0,0.0,2021-09-25,234.0,272.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,234.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-10-02,USA,74702.0,253.0,,58076.0,253.0,,76.0,10.0,0.0,,5395.0,4391.0,0.0,2021-10-02,253.0,253.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,253.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-10-09,USA,64815.0,276.0,,51744.0,341.0,,76.0,9.0,0.0,,5396.0,4379.0,0.0,2021-10-09,341.0,276.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,341.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-10-16,USA,56295.0,260.0,,45978.0,266.0,,76.0,8.0,0.0,,5394.0,4307.0,0.0,2021-10-16,266.0,260.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,266.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-10-23,USA,50380.0,269.0,,41502.0,281.0,,76.0,7.000000000000001,0.0,,5394.0,4317.0,0.0,2021-10-23,281.0,269.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,281.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-10-30,USA,45532.0,258.0,,38325.0,265.0,,76.0,6.0,0.0,,5394.0,4321.0,0.0,2021-10-30,265.0,258.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,265.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-11-06,USA,42071.0,264.0,,36376.0,323.0,,76.0,6.0,0.0,,5392.0,4322.0,0.0,2021-11-06,323.0,264.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,323.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-11-13,USA,41696.0,319.0,,39218.0,338.0,,76.0,6.0,0.0,,5394.0,4372.0,0.0,2021-11-13,338.0,319.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,338.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-11-20,USA,44269.0,360.0,,42112.0,366.0,,77.0,6.0,0.0,,5397.0,4369.0,0.0,2021-11-20,366.0,360.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,366.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-11-27,USA,47337.0,422.0,,44641.0,475.0,,73.0,7.000000000000001,0.0,,5396.0,4382.0,0.0,2021-11-27,475.0,422.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,475.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-12-04,USA,52999.0,590.0,,51338.0,867.0,,77.0,7.000000000000001,0.0,,5397.0,4380.0,0.0,2021-12-04,867.0,590.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,867.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-12-11,USA,59326.0,810.0,,56785.0,1120.0,,78.0,8.0,0.0,,5398.0,4378.0,0.0,2021-12-11,1120.0,810.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1120.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-12-18,USA,63013.0,951.0,,56180.0,1303.0,,78.0,9.0,0.0,,5401.0,4401.0,0.0,2021-12-18,1303.0,951.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1303.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2021-12-25,USA,64961.0,1138.0,,62906.0,1791.0,,75.0,9.0,0.0,,5398.0,4401.0,0.0,2021-12-25,1791.0,1138.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1791.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2021
2022-01-01,USA,84927.0,1625.0,,101071.0,2997.0,,75.0,12.0,0.0,,5398.0,4392.0,0.0,2022-01-01,2997.0,1625.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2997.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-01-08,USA,121128.0,1628.0,,141463.0,2300.0,,78.0,17.0,0.0,,5396.0,4385.0,0.0,2022-01-08,2300.0,1628.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2300.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-01-15,USA,148180.0,1309.0,,156312.0,1649.0,,79.0,21.0,0.0,,5397.0,4413.0,0.0,2022-01-15,1649.0,1309.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1649.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-01-22,USA,152334.0,1078.0,,146737.0,1211.0,,79.0,21.0,0.0,,5398.0,4572.0,0.0,2022-01-22,1211.0,1078.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1211.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-01-29,USA,139924.0,826.0,,129559.0,968.0,,79.0,20.0,0.0,,5399.0,4553.0,0.0,2022-01-29,968.0,826.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,968.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-02-05,USA,116490.0,850.0,,100501.0,1095.0,,78.0,16.0,0.0,,5400.0,5277.0,0.0,2022-02-05,1095.0,850.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1095.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-02-12,USA,89750.0,866.0,,74570.0,1164.0,,78.0,13.0,0.0,,5402.0,5285.0,0.0,2022-02-12,1164.0,866.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1164.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-02-19,USA,66065.0,928.0,,51735.0,1493.0,,77.0,9.0,0.0,,5404.0,5287.0,0.0,2022-02-19,1493.0,928.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1493.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-02-26,USA,46778.0,1009.0,,36094.0,1603.0,,76.0,7.000000000000001,0.0,,5402.0,5285.0,0.0,2022-02-26,1603.0,1009.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1603.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-05,USA,33482.0,1076.0,,26374.0,1791.0,,75.0,5.0,0.0,,5402.0,5285.0,0.0,2022-03-05,1791.0,1076.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1791.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-12,USA,24040.0,1258.0,,19999.0,2097.0,,75.0,3.0,0.0,,5402.0,5285.0,0.0,2022-03-12,2097.0,1258.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2097.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-19,USA,17843.0,1487.0,,15092.0,2626.0,,74.0,3.0,0.0,,5403.0,5286.0,0.0,2022-03-19,2626.0,1487.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2626.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-26,USA,14109.0,1761.0,,12245.0,2919.0,,75.0,2.0,0.0,,5404.0,5287.0,0.0,2022-03-26,2919.0,1761.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2919.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-02,USA,11457.0,1862.0,,11223.0,3008.0,,74.0,2.0,0.0,,5406.0,5289.0,0.0,2022-04-02,3008.0,1862.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3008.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-09,USA,10309.0,2052.0,,10749.0,3149.0,,74.0,1.0,0.0,,5402.0,5285.0,0.0,2022-04-09,3149.0,2052.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3149.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-16,USA,10007.0,2236.0,,11510.0,3308.0,,74.0,1.0,0.0,,5400.0,5282.0,0.0,2022-04-16,3308.0,2236.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3308.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-23,USA,10639.0,2280.0,,13057.0,3474.0,,74.0,2.0,0.0,,5400.0,5282.0,0.0,2022-04-23,3474.0,2280.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3474.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-30,USA,12129.0,2360.0,,15164.0,3182.0,,74.0,2.0,0.0,,5400.0,5282.0,0.0,2022-04-30,3182.0,2360.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3182.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-07,USA,14128.0,2327.0,,18539.0,3175.0,,74.0,2.0,0.0,,5401.0,5283.0,0.0,2022-05-07,3175.0,2327.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3175.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-14,USA,16405.0,2275.0,,21402.0,3119.0,,75.0,2.0,0.0,,5400.0,5282.0,0.0,2022-05-14,3119.0,2275.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3119.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-21,USA,19758.0,2328.0,,25346.0,3134.0,,76.0,3.0,0.0,,5398.0,5280.0,0.0,2022-05-21,3134.0,2328.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,3134.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-28,USA,21653.0,2178.0,,27447.0,2738.0,,75.0,3.0,0.0,,5398.0,5280.0,0.0,2022-05-28,2738.0,2178.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2738.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-04,USA,23579.0,2069.0,,29181.0,2678.0,,74.0,3.0,0.0,,5403.0,5285.0,0.0,2022-06-04,2678.0,2069.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2678.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-11,USA,24721.0,1862.0,,30750.0,2210.0,,75.0,4.0,0.0,,5406.0,5288.0,0.0,2022-06-11,2210.0,1862.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,2210.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-18,USA,25717.0,1673.0,,31794.0,1776.0,,75.0,4.0,0.0,,5407.0,5288.0,0.0,2022-06-18,1776.0,1673.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1776.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-25,USA,26898.0,1421.0,,34117.0,1366.0,,75.0,4.0,0.0,,5403.0,5285.0,0.0,2022-06-25,1366.0,1421.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1366.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-07-02,USA,29418.0,1269.0,,37637.0,1073.0,,75.0,4.0,0.0,,5402.0,5284.0,0.0,2022-07-02,1073.0,1269.0,False,USA,United States,Influenza,weekly,7,hospital_admissions,每周新增住院入院人数,1073.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
